"","zip","city","state","latitude","longitude"
"17346","37932","Knoxville","TN",35.919695,-84.17255
"17347","37933","Knoxville","TN",35.990142,-83.96218
"17348","37934","Knoxville","TN",35.87,-84.17
"17349","37937","Powells Crossroads","TN",35.187308,-85.47929
"17350","37938","Knoxville","TN",36.113552,-83.93785
"17351","37939","Knoxville","TN",35.990142,-83.96218
"17352","37940","Knoxville","TN",35.990142,-83.96218
"17353","37950","Knoxville","TN",35.990142,-83.96218
"17354","37951","Knoxville","TN",35.972146,-83.950384
"17355","37990","Knoxville","TN",35.990142,-83.96218
"17356","37995","Knoxville","TN",35.990142,-83.96218
"17357","37996","Knoxville","TN",35.990142,-83.96218
"17358","37997","Knoxville","TN",35.990142,-83.96218
"17359","37998","Knoxville","TN",35.935134,-83.750258
"17360","37999","Knoxville","TN",35.990142,-83.96218
"17361","38001","Alamo","TN",35.796157,-89.14016
"17362","38002","Arlington","TN",35.272386,-89.71198
"17363","38004","Atoka","TN",35.422035,-89.80806
"17364","38006","Bells","TN",35.696656,-89.08457
"17365","38007","Bogota","TN",36.158668,-89.437684
"17366","38008","Bolivar","TN",35.25543,-88.98751
"17367","38010","Braden","TN",35.288624,-89.48802
"17368","38011","Brighton","TN",35.474694,-89.72344
"17369","38012","Brownsville","TN",35.590558,-89.2609
"17370","38014","Brunswick","TN",35.201738,-89.971538
"17371","38015","Burlison","TN",35.551277,-89.82387
"17372","38016","Memphis","TN",35.177475,-89.776835
"17373","38017","Collierville","TN",35.057224,-89.67417
"17374","38018","Cordova","TN",35.157681,-89.78249
"17375","38019","Covington","TN",35.560622,-89.64201
"17376","38021","Crockett Mills","TN",35.875396,-89.16485
"17377","38023","Drummonds","TN",35.489296,-89.94754
"17378","38024","Dyersburg","TN",36.038042,-89.38613
"17379","38025","Dyersburg","TN",36.046851,-89.443779
"17380","38026","Memphis","TN",35.132219,-90.047966
"17381","38027","Collierville","TN",35.201738,-89.971538
"17382","38028","Eads","TN",35.203968,-89.62203
"17383","38029","Ellendale","TN",35.201738,-89.971538
"17384","38030","Finley","TN",35.980206,-89.60112
"17385","38034","Friendship","TN",35.908286,-89.24555
"17386","38036","Gallaway","TN",35.320487,-89.6215
"17387","38037","Gates","TN",35.82036,-89.41497
"17388","38039","Grand Junction","TN",35.057728,-89.18599
"17389","38040","Halls","TN",35.879497,-89.41989
"17390","38041","Henning","AR",35.629555,-89.86945
"17391","38042","Hickory Valley","TN",35.149952,-89.1536
"17392","38043","Hickory Withe","TN",35.199265,-89.414113
"17393","38044","Hornsby","TN",35.211663,-88.80988
"17394","38045","Laconia","TN",35.290428,-89.232185
"17395","38046","La Grange","TN",35.049339,-89.23476
"17396","38047","Lenox","TN",36.063947,-89.62287
"17397","38048","Macon","TN",35.15066,-89.481362
"17398","38049","Mason","TN",35.391363,-89.53988
"17399","38050","Maury City","TN",35.815535,-89.22386
"17400","38052","Middleton","TN",35.074302,-88.90845
"17401","38053","Millington","TN",35.347965,-89.90668
"17402","38054","Millington","TN",35.334132,-89.870636
"17403","38055","Millington","TN",35.201738,-89.971538
"17404","38056","Miston","TN",36.046851,-89.443779
"17405","38057","Moscow","TN",35.055545,-89.37347
"17406","38058","Munford","TN",35.451159,-89.80845
"17407","38059","Newbern","TN",36.114872,-89.25419
"17408","38060","Oakland","TN",35.214462,-89.5034
"17409","38061","Pocahontas","TN",35.067152,-88.76534
"17410","38063","Ripley","AR",35.637993,-89.86859
"17411","38066","Rossville","TN",35.076213,-89.5329
"17412","38067","Saulsbury","TN",35.090194,-89.02951
"17413","38068","Somerville","TN",35.275036,-89.32907
"17414","38069","Stanton","TN",35.459089,-89.35699
"17415","38070","Tigrett","TN",35.942019,-89.243405
"17416","38071","Tipton","TN",35.414319,-89.818781
"17417","38073","Gates","TN",35.839785,-89.40664
"17418","38074","Bolivar","TN",35.213371,-88.990028
"17419","38075","Whiteville","TN",35.35001,-89.15508
"17420","38076","Williston","TN",35.152913,-89.43406
"17421","38077","Wynnburg","TN",36.344296,-89.522851
"17422","38079","Tiptonville","KY",36.513386,-89.50472
"17423","38080","Ridgely","TN",36.224429,-89.48641
"17424","38083","Millington","TN",35.201738,-89.971538
"17425","38088","Cordova","TN",35.201738,-89.971538
"17426","38101","Memphis","TN",35.050667,-89.847782
"17427","38103","Memphis","TN",35.146131,-90.0534
"17428","38104","Memphis","TN",35.133825,-90.00463
"17429","38105","Memphis","TN",35.15275,-90.0356
"17430","38106","Memphis","TN",35.103019,-90.04017
"17431","38107","Memphis","TN",35.167515,-90.02224
"17432","38108","Memphis","TN",35.174165,-89.96028
"17433","38109","Memphis","TN",35.050286,-90.07523
"17434","38110","Memphis","TN",35.201738,-89.971538
"17435","38111","Memphis","TN",35.10935,-89.94363
"17436","38112","Memphis","TN",35.148605,-89.97479
"17437","38113","Memphis","TN",35.12738,-89.984484
"17438","38114","Memphis","TN",35.101525,-89.98543
"17439","38115","Memphis","TN",35.057311,-89.86291
"17440","38116","Memphis","TN",35.03319,-90.01128
"17441","38117","Memphis","TN",35.112929,-89.90389
"17442","38118","Memphis","TN",35.048455,-89.92426
"17443","38119","Memphis","TN",35.082936,-89.84892
"17444","38120","Memphis","TN",35.124818,-89.86562
"17445","38122","Memphis","TN",35.155589,-89.92315
"17446","38124","Memphis","TN",35.201738,-89.971538
"17447","38125","Memphis","TN",35.035466,-89.80329
"17448","38126","Memphis","TN",35.126469,-90.04359
"17449","38127","Memphis","TN",35.223796,-90.00646
"17450","38128","Memphis","TN",35.219882,-89.92588
"17451","38130","Memphis","TN",35.201738,-89.971538
"17452","38131","Memphis","TN",35.063236,-89.99403
"17453","38132","Memphis","TN",35.073545,-89.99788
"17454","38133","Memphis","TN",35.208709,-89.80518
"17455","38134","Memphis","TN",35.193046,-89.86559
"17456","38135","Memphis","TN",35.232085,-89.85214
"17457","38136","Memphis","TN",35.201738,-89.971538
"17458","38137","Memphis","TN",35.201738,-89.971538
"17459","38138","Germantown","TN",35.088885,-89.80677
"17460","38139","Germantown","TN",35.087468,-89.7615
"17461","38140","Memphis","TN",35.201738,-89.971538
"17462","38141","Memphis","TN",35.016803,-89.84701
"17463","38142","Memphis","TN",35.201738,-89.971538
"17464","38143","Memphis","TN",35.201738,-89.971538
"17465","38145","Memphis","TN",35.201738,-89.971538
"17466","38146","Memphis","TN",35.201738,-89.971538
"17467","38147","Memphis","TN",35.201738,-89.971538
"17468","38148","Memphis","TN",35.201738,-89.971538
"17469","38150","Memphis","TN",35.201738,-89.971538
"17470","38151","Memphis","TN",35.201738,-89.971538
"17471","38152","Memphis","TN",35.201738,-89.971538
"17472","38157","Memphis","TN",35.114416,-89.89189
"17473","38159","Memphis","TN",35.201738,-89.971538
"17474","38160","Metcalfe","MS",34.259164,-89.06039
"17475","38161","Memphis","TN",35.201738,-89.971538
"17476","38163","Memphis","TN",35.201738,-89.971538
"17477","38165","Memphis","TN",35.201738,-89.971538
"17478","38166","Memphis","TN",35.201738,-89.971538
"17479","38167","Memphis","TN",35.201738,-89.971538
"17480","38168","Memphis","TN",35.201738,-89.971538
"17481","38173","Memphis","TN",35.201738,-89.971538
"17482","38174","Memphis","TN",35.201738,-89.971538
"17483","38175","Memphis","TN",35.201738,-89.971538
"17484","38177","Memphis","TN",35.201738,-89.971538
"17485","38181","Memphis","TN",35.201738,-89.971538
"17486","38182","Memphis","TN",35.201738,-89.971538
"17487","38183","Germantown","TN",35.201738,-89.971538
"17488","38184","Memphis","TN",35.201738,-89.971538
"17489","38186","Memphis","TN",35.201738,-89.971538
"17490","38187","Memphis","TN",35.201738,-89.971538
"17491","38188","Memphis","TN",35.201738,-89.971538
"17492","38190","Memphis","TN",35.201738,-89.971538
"17493","38193","Memphis","TN",35.201738,-89.971538
"17494","38194","Memphis","TN",35.201738,-89.971538
"17495","38195","Memphis","TN",35.201738,-89.971538
"17496","38197","Memphis","TN",35.201738,-89.971538
"17497","38201","McKenzie","TN",36.133065,-88.52246
"17498","38220","Atwood","TN",35.98269,-88.66966
"17499","38221","Big Sandy","TN",36.254423,-88.04885
"17500","38222","Buchanan","TN",36.458738,-88.14836
"17501","38223","Como","TN",36.310995,-88.260367
"17502","38224","Cottage Grove","TN",36.395616,-88.49515
"17503","38225","Dresden","TN",36.305305,-88.6869
"17504","38226","Dukedom","TN",36.488409,-88.66672
"17505","38227","Elbridge","TN",36.26,-89.32
"17506","38229","Gleason","TN",36.223573,-88.60614
"17507","38230","Greenfield","TN",36.154281,-88.76867
"17508","38231","Henry","TN",36.210847,-88.42518
"17509","38232","Hornbeak","TN",36.339084,-89.33228
"17510","38233","Kenton","TN",36.201487,-89.03087
"17511","38235","McLemoresville","TN",35.992987,-88.57656
"17512","38236","Mansfield","TN",36.167573,-88.26817
"17513","38237","Martin","TN",36.353928,-88.84191
"17514","38238","Martin","TN",36.282357,-88.738132
"17515","38240","Obion","TN",36.253678,-89.25364
"17516","38241","Palmersville","TN",36.427351,-88.59234
"17517","38242","Paris","TN",36.300311,-88.32891
"17518","38251","Puryear","TN",36.444446,-88.35903
"17519","38253","Rives","TN",36.307957,-89.0377
"17520","38254","Samburg","TN",36.379051,-89.353821
"17521","38255","Sharon","TN",36.236377,-88.83586
"17522","38256","Springville","TN",36.330953,-88.12309
"17523","38257","South Fulton","TN",36.483302,-88.87895
"17524","38258","Trezevant","TN",36.016599,-88.61825
"17525","38259","Trimble","TN",36.198652,-89.18203
"17526","38260","Troy","TN",36.358158,-89.17888
"17527","38261","Union City","TN",36.426933,-89.0727
"17528","38271","Woodland Mills","TN",36.458295,-89.233227
"17529","38281","Union City","TN",36.354384,-89.149881
"17530","38301","Jackson","TN",35.60758,-88.81959
"17531","38302","Jackson","TN",35.612405,-88.841225
"17532","38303","Jackson","TN",35.612405,-88.841225
"17533","38305","Jackson","TN",35.693101,-88.80653
"17534","38308","Jackson","TN",35.612405,-88.841225
"17535","38310","Adamsville","TN",35.241412,-88.38425
"17536","38311","Bath Springs","TN",35.436584,-88.11912
"17537","38313","Beech Bluff","TN",35.601914,-88.62354
"17538","38314","Jackson","TN",35.612405,-88.841225
"17539","38315","Bethel Springs","TN",35.260888,-88.64275
"17540","38316","Bradford","TN",36.067294,-88.81209
"17541","38317","Bruceton","TN",36.038551,-88.25144
"17542","38318","Buena Vista","TN",35.960377,-88.26959
"17543","38320","Camden","TN",36.050286,-88.10137
"17544","38321","Cedar Grove","TN",35.844195,-88.5322
"17545","38324","Clarksburg","TN",35.867454,-88.39343
"17546","38326","Counce","TN",35.041335,-88.27379
"17547","38327","Crump","TN",35.225753,-88.30456
"17548","38328","Darden","TN",35.667861,-88.21648
"17549","38329","Decaturville","TN",35.546839,-88.12345
"17550","38330","Dyer","TN",36.073575,-89.01767
"17551","38331","Eaton","TN",35.969336,-89.131915
"17552","38332","Enville","TN",35.411713,-88.40388
"17553","38333","Eva","TN",36.114049,-87.97808
"17554","38334","Finger","TN",35.357639,-88.60089
"17555","38336","Fruitvale","TN",35.748414,-89.032672
"17556","38337","Gadsden","TN",35.794403,-89.01731
"17557","38338","Gibson","TN",35.870849,-88.846372
"17558","38339","Guys","TN",35.047877,-88.52289
"17559","38340","Henderson","TN",35.414454,-88.66118
"17560","38341","Holladay","TN",35.866499,-88.09896
"17561","38342","Hollow Rock","TN",36.075068,-88.28916
"17562","38343","Humboldt","TN",35.825299,-88.90218
"17563","38344","Huntingdon","TN",35.995802,-88.41385
"17564","38345","Huron","TN",35.576402,-88.51041
"17565","38346","Idlewild","TN",36.030588,-88.805599
"17566","38347","Jacks Creek","TN",35.462376,-88.50539
"17567","38348","Lavinia","TN",35.867764,-88.63929
"17568","38350","Collinwood","TN",35.148316,-87.745118
"17569","38351","Lexington","TN",35.658409,-88.40535
"17570","38352","Luray","TN",35.52953,-88.53275
"17571","38355","Medina","TN",35.795399,-88.77185
"17572","38356","Medon","TN",35.431381,-88.88248
"17573","38357","Michie","TN",35.051008,-88.42611
"17574","38358","Milan","TN",35.916722,-88.76628
"17575","38359","Milledgeville","TN",35.37046,-88.36434
"17576","38361","Morris Chapel","TN",35.311586,-88.29757
"17577","38362","Oakfield","TN",35.73006,-88.78683
"17578","38363","Parsons","TN",35.66088,-88.1184
"17579","38365","Pickwick Dam","TN",35.038284,-88.225601
"17580","38366","Pinson","TN",35.4832,-88.73125
"17581","38367","Ramer","TN",35.062793,-88.60533
"17582","38368","Reagan","TN",35.502859,-88.36148
"17583","38369","Rutherford","TN",36.12836,-88.98134
"17584","38370","Saltillo","TN",35.381331,-88.23261
"17585","38371","Sardis","TN",35.432389,-88.30407
"17586","38372","Savannah","TN",35.180947,-88.18946
"17587","38374","Scotts Hill","TN",35.522263,-88.24152
"17588","38375","Selmer","TN",35.165045,-88.59327
"17589","38376","Shiloh","TN",35.130384,-88.34742
"17590","38377","Silerton","TN",35.35604,-88.826923
"17591","38378","Spring Creek","TN",35.764637,-88.685
"17592","38379","Stantonville","TN",35.159237,-88.41878
"17593","38380","Sugar Tree","TN",35.77928,-88.02646
"17594","38381","Toone","TN",35.35452,-88.95209
"17595","38382","Trenton","TN",35.973431,-88.95035
"17596","38384","Toone","TN",35.544159,-88.950206
"17597","38387","Westport","TN",35.878702,-88.27401
"17598","38388","Wildersville","TN",35.782093,-88.35061
"17599","38389","Yorkville","TN",36.135364,-89.111653
"17600","38390","Yuma","TN",35.843868,-88.36661
"17601","38391","Denmark","TN",35.560669,-89.00984
"17602","38392","Mercer","TN",35.468337,-89.04069
"17603","38393","Chewalla","TN",34.99687,-88.645577
"17604","38401","Columbia","TN",35.619784,-87.03565
"17605","38402","Columbia","TN",35.629413,-87.068172
"17606","38425","Clifton","TN",35.401188,-87.97188
"17607","38449","Ardmore","TN",35.043961,-86.84324
"17608","38450","Collinwood","TN",35.187869,-87.77263
"17609","38451","Culleoka","TN",35.474034,-86.98993
"17610","38452","Cypress Inn","TN",35.066147,-87.80171
"17611","38453","Dellrose","TN",35.128317,-86.81188
"17612","38454","Duck River","TN",35.727189,-87.31927
"17613","38455","Elkton","TN",35.05392,-86.895305
"17614","38456","Ethridge","TN",35.336135,-87.26409
"17615","38457","Five Points","TN",35.025423,-87.29104
"17616","38459","Frankewing","TN",35.188143,-86.81014
"17617","38460","Goodspring","TN",35.08957,-87.16259
"17618","38461","Hampshire","TN",35.606697,-87.33058
"17619","38462","Hohenwald","TN",35.535397,-87.54905
"17620","38463","Iron City","TN",35.069017,-87.62171
"17621","38464","Lawrenceburg","TN",35.259613,-87.37522
"17622","38468","Leoma","TN",35.135003,-87.29218
"17623","38469","Loretto","TN",35.071804,-87.41974
"17624","38471","Lutts","TN",35.083644,-87.91309
"17625","38472","Lynnville","TN",35.376463,-87.04478
"17626","38473","Minor Hill","TN",35.026969,-87.16763
"17627","38474","Mount Pleasant","TN",35.52478,-87.22342
"17628","38475","Olivehill","TN",35.270793,-88.01666
"17629","38476","Primm Springs","TN",35.839045,-87.2243
"17630","38477","Prospect","TN",35.040578,-86.98456
"17631","38478","Pulaski","TN",35.204983,-87.01246
"17632","38481","Saint Joseph","TN",35.03492,-87.50215
"17633","38482","Santa Fe","TN",35.77692,-87.1517
"17634","38483","Summertown","TN",35.43506,-87.33748
"17635","38485","Waynesboro","TN",35.343716,-87.75739
"17636","38486","Westpoint","TN",35.164749,-87.54145
"17637","38487","Williamsport","TN",35.734499,-87.21926
"17638","38488","Taft","TN",35.045279,-86.69047
"17639","38501","Cookeville","TN",36.1832,-85.52054
"17640","38502","Cookeville","TN",36.141824,-85.454779
"17641","38503","Cookeville","TN",36.141824,-85.454779
"17642","38504","Allardt","TN",36.392571,-84.73614
"17643","38505","Cookeville","TN",36.141824,-85.454779
"17644","38506","Cookeville","TN",36.177831,-85.46238
"17645","38514","Clarksdale","MS",34.196894,-90.572408
"17646","38528","Trezevant","TN",36.003208,-88.614501
"17647","38541","Allons","TN",36.525275,-85.36148
"17648","38542","Allred","TN",36.323957,-85.20787
"17649","38543","Alpine","TN",36.400338,-85.16208
"17650","38544","Baxter","TN",36.127733,-85.64636
"17651","38545","Bloomington Springs","TN",36.228911,-85.66854
"17652","38547","Brush Creek","TN",36.141741,-86.00868
"17653","38548","Buffalo Valley","TN",36.163234,-85.78987
"17654","38549","Byrdstown","TN",36.572543,-85.15007
"17655","38550","Campaign","TN",35.773417,-85.619169
"17656","38551","Celina","TN",36.547412,-85.48904
"17657","38552","Chestnut Mound","TN",36.214724,-85.79907
"17658","38553","Clarkrange","TN",36.209271,-85.00757
"17659","38554","Crawford","TN",36.26742,-85.16204
"17660","38555","Crossville","TN",35.929314,-85.05926
"17661","38556","Jamestown","TN",36.409385,-84.93393
"17662","38557","Crossville","TN",35.988457,-85.012389
"17663","38558","Crossville","TN",36.008521,-84.91132
"17664","38559","Doyle","TN",35.833271,-85.51921
"17665","38560","Elmwood","TN",36.236398,-85.88908
"17666","38562","Gainesboro","TN",36.351803,-85.65757
"17667","38563","Gordonsville","TN",36.182334,-85.9832
"17668","38564","Granville","TN",36.259907,-85.7555
"17669","38565","Grimsley","TN",36.260904,-84.99517
"17670","38567","Hickman","TN",36.140473,-85.91072
"17671","38568","Hilham","TN",36.414282,-85.45701
"17672","38569","Lancaster","TN",36.104271,-85.84696
"17673","38570","Livingston","TN",36.376289,-85.32585
"17674","38571","Crossville","TN",36.04347,-85.094842
"17675","38572","Pleasant Hill","TN",35.861811,-85.0902
"17676","38573","Monroe","TN",36.480151,-85.20656
"17677","38574","Monterey","TN",36.133983,-85.23805
"17678","38575","Moss","TN",36.555932,-85.65072
"17679","38577","Pall Mall","TN",36.571669,-84.99647
"17680","38578","Pleasant Hill","TN",36.007405,-85.162272
"17681","38579","Quebeck","TN",35.817417,-85.55772
"17682","38580","Rickman","TN",36.270655,-85.32525
"17683","38581","Rock Island","TN",35.751554,-85.63943
"17684","38582","Silver Point","TN",36.09651,-85.74373
"17685","38583","Sparta","TN",35.943026,-85.45113
"17686","38585","Spencer","TN",35.69653,-85.41146
"17687","38587","Walling","TN",35.869657,-85.61165
"17688","38588","Whitleyville","TN",36.456113,-85.72381
"17689","38589","Wilder","TN",36.29017,-85.08484
"17690","38597","Sumner","MS",33.969302,-90.371546
"17691","38601","Abbeville","MS",34.489297,-89.47412
"17692","38602","Arkabutla","MS",34.686272,-90.106756
"17693","38603","Ashland","MS",34.839417,-89.15818
"17694","38606","Batesville","MS",34.309659,-89.963
"17695","38609","Belen","MS",34.275423,-90.37392
"17696","38610","Blue Mountain","MS",34.659973,-89.02625
"17697","38611","Byhalia","MS",34.862416,-89.68014
"17698","38614","Clarksdale","MS",34.196126,-90.59442
"17699","38617","Coahoma","MS",34.362729,-90.5035
"17700","38618","Coldwater","MS",34.699588,-89.95004
"17701","38619","Como","MS",34.514853,-89.88781
"17702","38620","Courtland","MS",34.236973,-89.91568
"17703","38621","Crenshaw","MS",34.45965,-90.17154
"17704","38622","Crowder","MS",34.172051,-90.13765
"17705","38623","Darling","MS",34.360101,-90.2717
"17706","38625","Dumas","MS",34.597573,-88.83252
"17707","38626","Dundee","MS",34.48647,-90.45124
"17708","38627","Etta","MS",34.425389,-89.20431
"17709","38628","Falcon","MS",34.291611,-90.292717
"17710","38629","Falkner","MS",34.879287,-88.99516
"17711","38630","Farrell","MS",34.22795,-90.63213
"17712","38631","Friars Point","MS",34.365436,-90.634
"17713","38632","Hernando","MS",34.811777,-90.01917
"17714","38633","Hickory Flat","MS",34.628795,-89.20147
"17715","38634","Holly Springs","MS",34.74504,-89.484963
"17716","38635","Holly Springs","MS",34.762615,-89.46092
"17717","38637","Horn Lake","MS",34.959171,-90.04093
"17718","38638","Independence","MS",34.695853,-89.828798
"17719","38639","Jonestown","MS",34.31465,-90.44966
"17720","38641","Lake Cormorant","MS",34.904881,-90.19353
"17721","38642","Lamar","MS",34.926974,-89.33214
"17722","38643","Lambert","MS",34.179708,-90.27846
"17723","38644","Lula","MS",34.449792,-90.47061
"17724","38645","Lyon","MS",34.237759,-90.48669
"17725","38646","Marks","MS",34.261893,-90.27443
"17726","38647","Michigan City","MS",34.975571,-89.25982
"17727","38649","Mount Pleasant","MS",34.962714,-89.54023
"17728","38650","Myrtle","MS",34.536153,-89.13829
"17729","38651","Nesbit","MS",34.893254,-89.97629
"17730","38652","New Albany","MS",34.489085,-88.99973
"17731","38654","Olive Branch","MS",34.954106,-89.83743
"17732","38655","Oxford","MS",34.345016,-89.50735
"17733","38658","Pope","MS",34.181071,-89.90638
"17734","38659","Potts Camp","MS",34.643828,-89.33776
"17735","38661","Red Banks","MS",34.878143,-89.57295
"17736","38663","Ripley","MS",34.739023,-88.92629
"17737","38664","Robinsonville","MS",34.818548,-90.29479
"17738","38665","Sarah","MS",34.578092,-90.1805
"17739","38666","Sardis","MS",34.418338,-89.90517
"17740","38668","Senatobia","MS",34.607602,-89.94635
"17741","38669","Sherard","MS",34.18658,-90.71753
"17742","38670","Sledge","MS",34.417393,-90.27615
"17743","38671","Southaven","MS",34.96848,-89.99793
"17744","38672","Southaven","MS",34.943945,-89.92279
"17745","38673","Taylor","MS",34.279282,-89.601
"17746","38674","Tiplersville","MS",34.884396,-88.89784
"17747","38675","Tula","MS",34.358201,-89.483865
"17748","38676","Tunica","MS",34.687733,-90.36723
"17749","38677","University","MS",34.366302,-89.53721
"17750","38679","Victoria","MS",34.870804,-89.64082
"17751","38680","Walls","MS",34.961576,-90.12315
"17752","38683","Walnut","MS",34.937606,-88.85572
"17753","38685","Waterford","MS",34.549354,-89.61445
"17754","38686","Walls","MS",34.875277,-89.991991
"17755","38695","Water Valley","MS",34.164116,-89.625197
"17756","38701","Greenville","MS",33.380388,-91.05187
"17757","38702","Greenville","MS",33.425792,-90.994597
"17758","38703","Greenville","MS",33.442801,-91.02984
"17759","38704","Greenville","MS",33.253401,-90.918503
"17760","38720","Alligator","MS",34.127564,-90.73281
"17761","38721","Anguilla","MS",32.977692,-90.79251
"17762","38722","Arcola","MS",33.260748,-90.85022
"17763","38723","Avon","MS",33.229713,-91.04781
"17764","38725","Benoit","MS",33.628285,-91.0273
"17765","38726","Beulah","MS",33.780092,-90.9791
"17766","38730","Boyle","MS",33.701986,-90.76402
"17767","38731","Chatham","MS",33.085379,-91.088255
"17768","38732","Cleveland","MS",33.749149,-90.71329
"17769","38733","Cleveland","MS",33.624024,-90.819547
"17770","38736","Doddsville","MS",33.65327,-90.49849
"17771","38737","Drew","MS",33.865068,-90.52395
"17772","38738","Parchman","MS",33.922146,-90.54366
"17773","38739","Dublin","MS",34.060111,-90.50275
"17774","38740","Duncan","MS",34.033462,-90.78544
"17775","38744","Glen Allan","MS",33.028345,-91.05179
"17776","38745","Grace","MS",32.984306,-90.94339
"17777","38746","Gunnison","MS",34.036412,-90.87715
"17778","38748","Hollandale","MS",33.145438,-90.85634
"17779","38749","Holly Ridge","MS",33.628715,-90.607457
"17780","38751","Indianola","MS",33.45139,-90.65824
"17781","38753","Inverness","MS",33.344368,-90.58537
"17782","38754","Isola","MS",33.231628,-90.58586
"17783","38756","Leland","MS",33.407212,-90.87866
"17784","38758","Mattson","MS",34.095627,-90.51041
"17785","38759","Merigold","MS",33.822471,-90.72406
"17786","38760","Metcalfe","MS",33.454082,-90.99667
"17787","38761","Moorhead","MS",33.44504,-90.49719
"17788","38762","Mound Bayou","MS",33.887043,-90.73549
"17789","38763","Nitta Yuma","MS",33.031698,-90.88397
"17790","38764","Pace","MS",33.796844,-90.85561
"17791","38765","Panther Burn","MS",33.063312,-90.88093
"17792","38767","Rena Lara","MS",34.13452,-90.7836
"17793","38768","Rome","MS",33.965488,-90.52646
"17794","38769","Rosedale","MS",33.850803,-90.9695
"17795","38771","Ruleville","MS",33.732774,-90.53427
"17796","38772","Scott","MS",33.569415,-91.0742
"17797","38773","Shaw","MS",33.613093,-90.77527
"17798","38774","Shelby","MS",33.947701,-90.76417
"17799","38776","Stoneville","MS",33.409614,-90.910404
"17800","38778","Sunflower","MS",33.555234,-90.51367
"17801","38780","Wayside","MS",33.272695,-90.995399
"17802","38781","Winstonville","MS",33.887774,-90.737149
"17803","38782","Winterville","MS",33.269118,-90.957291
"17804","38801","Tupelo","MS",34.23615,-88.75665
"17805","38802","Tupelo","MS",34.234527,-88.767127
"17806","38803","Tupelo","MS",34.187638,-88.77852
"17807","38804","Tupelo","MS",34.272374,-88.6822
"17808","38820","Algoma","MS",34.171543,-89.032791
"17809","38821","Amory","MS",33.988235,-88.46783
"17810","38824","Baldwyn","MS",34.511249,-88.63051
"17811","38825","Becker","MS",33.869763,-88.462173
"17812","38826","Belden","MS",34.306239,-88.81668
"17813","38827","Belmont","MS",34.513163,-88.2092
"17814","38828","Blue Springs","MS",34.413143,-88.87292
"17815","38829","Booneville","MS",34.653448,-88.53751
"17816","38833","Burnsville","MS",34.835384,-88.32784
"17817","38834","Corinth","MS",34.928325,-88.52856
"17818","38835","Corinth","MS",34.920451,-88.521772
"17819","38838","Dennis","MS",34.552421,-88.25935
"17820","38839","Derma","MS",33.856165,-89.303214
"17821","38841","Ecru","MS",34.344618,-89.02908
"17822","38843","Fulton","MS",34.265985,-88.38409
"17823","38844","Gattman","MS",33.885239,-88.24591
"17824","38846","Glen","MS",34.851034,-88.39868
"17825","38847","Golden","MS",34.428899,-88.22647
"17826","38848","Greenwood Springs","MS",33.924023,-88.29002
"17827","38849","Guntown","MS",34.443919,-88.67217
"17828","38850","Houlka","MS",34.04281,-89.02557
"17829","38851","Houston","MS",33.904246,-88.9671
"17830","38852","Iuka","AL",34.803864,-88.10205
"17831","38854","McCondy","MS",33.906827,-88.955351
"17832","38855","Mantachie","MS",34.325456,-88.49376
"17833","38856","Marietta","MS",34.481995,-88.45205
"17834","38857","Mooreville","MS",34.280996,-88.57745
"17835","38858","Nettleton","MS",34.082553,-88.58797
"17836","38859","New Site","MS",34.530559,-88.36794
"17837","38860","Okolona","MS",33.976464,-88.76008
"17838","38862","Plantersville","MS",34.179513,-88.63454
"17839","38863","Pontotoc","MS",34.236312,-89.00425
"17840","38864","Randolph","MS",34.134456,-89.20879
"17841","38865","Rienzi","MS",34.774486,-88.57746
"17842","38866","Saltillo","MS",34.360547,-88.68079
"17843","38868","Shannon","MS",34.122101,-88.72967
"17844","38869","Sherman","MS",34.359456,-88.83873
"17845","38870","Smithville","MS",34.065563,-88.36577
"17846","38871","Thaxton","MS",34.324644,-89.20057
"17847","38873","Tishomingo","MS",34.652269,-88.23581
"17848","38874","Toccopola","MS",34.248527,-89.2448
"17849","38875","Trebloc","MS",33.906827,-88.955351
"17850","38876","Tremont","MS",34.22634,-88.23179
"17851","38877","Van Vleet","MS",33.987089,-88.898807
"17852","38878","Vardaman","MS",33.879148,-89.18351
"17853","38879","Verona","MS",34.188301,-88.72093
"17854","38880","Wheeler","MS",34.57971,-88.60817
"17855","38901","Grenada","MS",33.77132,-89.80301
"17856","38902","Grenada","MS",33.824113,-89.794687
"17857","38912","Avalon","MS",33.65497,-90.053958
"17858","38913","Banner","MS",34.115816,-89.39765
"17859","38914","Big Creek","MS",33.859554,-89.43745
"17860","38915","Bruce","MS",34.005229,-89.36375
"17861","38916","Calhoun City","MS",33.839389,-89.32561
"17862","38917","Carrollton","MS",33.534708,-89.9363
"17863","38920","Cascilla","MS",33.875369,-90.10215
"17864","38921","Charleston","MS",33.974998,-90.12046
"17865","38922","Coffeeville","MS",33.936248,-89.64228
"17866","38923","Coila","MS",33.368238,-89.99776
"17867","38924","Cruger","MS",33.309896,-90.21172
"17868","38925","Duck Hill","MS",33.645396,-89.65893
"17869","38926","Elliott","MS",33.689476,-89.758302
"17870","38927","Enid","MS",34.135098,-90.01821
"17871","38928","Glendora","MS",33.857538,-90.30001
"17872","38929","Gore Springs","MS",33.748508,-89.54482
"17873","38930","Greenwood","MS",33.528734,-90.17663
